id,symbol,grammar,category,rated,tags
548,cockerel,Noun,Animal Birds,0,animal bird
549,coconut,Noun,Food Nuts,0,
550,coffee,Noun,Drink Type,0,drink
551,coffee_instant,Noun,Drink Type,0,drink
552,coffee_maker,Noun,Food Kitchen items,0,cooking electric
553,coffee_table,Noun,Building Furniture,0,
554,colander,Noun,Food Kitchen items,0,cooking kitchen
555,collar_1,Noun,Clothes General,0,clothes
556,collar_pet,Noun,Animal Activity Grooming,0,animal
557,colour,Noun,Art Colour,0,
558,coloured_paper,Noun,Art Making,0,
559,colouring_book,Noun,Leisure Toys,0,play toys
560,comb,Noun,Healthcare Grooming items,0,grooming
561,"comb_animal_,_to",VerbComplex,Animal Activity Grooming,0,action animal
562,comedy_tv,Noun,Electrical TV,0,
563,comet,Noun,Science Astronomy,0,astronomy
564,communication_aid,Noun,Communication Aid,0,aid
565,communication_aid_2,Noun,Communication Aid,0,aid
566,communication_aid_chat_2,Noun,Communication Aid,0,aid
567,communication_aid_gotalk_9p,Noun,Communication Aid,0,aid
568,communication_aid_listen_to_me,Noun,Communication Aid,0,aid
569,communication_aid_scan4,Noun,Communication Aid,0,aid
570,communication_aid_techspeak_32,Noun,Communication Aid,0,aid
571,communication_board,Noun,Communication Aid,0,class school
572,communication_book,Noun,Communication Aid,0,class school
573,communication_book_portable,Noun,Communication Aid,0,aid
574,communication_device,Noun,Communication Aid,0,AAC electric
575,computer_1,Noun,Electrical Computer,0,computer
576,computer_2,Noun,Electrical Computer,0,electric
577,computer_art,Noun,Electrical Computer,0,
578,computer_cable,Noun,Electrical Computer,0,
579,computer_folder_open,Noun,Computer Icon,0,
580,"computer_folder_open_,_to",VerbComplex,Computer Icon,0,
581,computer_game,Noun,Electrical Computer,0,
582,computer_game_2,Noun,Electrical Computer,0,
583,computer_keyboard,Noun,Electrical Computer,0,
584,computer_monitor,Noun,Electrical Computer,0,computer electric
585,computer_mouse_1,Noun,Computer Icon,0,computer
586,computer_mouse_2,Noun,Electrical Computer,0,electric
587,computer_programme,Noun,Electrical Computer,0,
588,computer_speaker,Noun,Electrical Computer,0,
589,concentrating_lady,Noun,People Feelings,0,emotion expression face feeling people woman
590,concentrating_man,Noun,People Feelings,0,emotion expression face feeling people
591,confused_lady,Noun,People Feelings,0,emotion expression face feeling people woman
592,confused_man,Noun,People Feelings,0,emotion expression face feeling people
593,conical_flask,Noun,Food Kitchen items,0,cooking kitchen
594,connection,Noun,Electrical Computer,0,
595,"cook_,_to",Verb,Food Kitchen actions,0,cooking
596,cook_chef_1a,Noun,People Profession,0,job people profession work
597,cook_chef_1b,Noun,People Profession,0,job people profession work
598,cook_chef_2a,Noun,People Profession,0,job people profession work
599,cook_chef_2b,Noun,People Profession,0,job people profession work
600,cook_school_1a,Noun,People Profession,0,job people profession work
601,cook_school_1b,Noun,People Profession,0,job people profession work
602,cooker,Noun,Food Kitchen items,0,cooking kitchen
603,cooking_oil,Noun,Food Ingredients,0,
604,copy,Noun,Computer Icon,0,
605,corned_beef,Noun,Food Meat,0,
606,corner_cabinet,Noun,Building Furniture,0,
607,corner_cabinet_2,Noun,Building Furniture,0,
608,cornet,Noun,Food Sweets and desserts,0,diary food
609,cornflakes,Noun,Food Breads and baking,0,breakfast food meal
610,correct,Noun,Descriptive State,0,abstract adjective
611,correct_thought,Noun,People Descriptive,0,
612,cot,Noun,Building Furniture,0,home house
613,cottage_cheese,Noun,Food Dairy,0,diary food
614,cotton_bud,Noun,Healthcare Grooming items,0,grooming
615,counters,Noun,Money,0,finance money
616,country_Afghanistan,Noun,Country Maps,0,
617,country_Alaska,Noun,Country Maps,0,country
618,country_Albania,Noun,Country Maps,0,
619,country_Alderney,Noun,Country Maps,0,
620,country_Algeria,Noun,Country Maps,0,country
621,country_American_Samoa,Noun,Country Maps,0,
622,country_Andorra,Noun,Country Maps,0,
623,country_Angola,Noun,Country Maps,0,country
624,country_Anguilla,Noun,Country Maps,0,
625,country_Antartica,Noun,Country Maps,0,
626,country_Antigua_Barbuda,Noun,Country Maps,0,
627,country_Argentina,Noun,Country Maps,0,
628,country_Armenia,Noun,Country Maps,0,country
629,country_Aruba,Noun,Country Maps,0,country
630,country_Austria,Noun,Country Maps,0,country
631,country_Azerbaijan,Noun,Country Maps,0,country
632,country_Bahrain,Noun,Country Maps,0,country
633,country_Bangladesh,Noun,Country Maps,0,country
634,country_Barbados,Noun,Country Maps,0,country
635,country_Belarus,Noun,Country Maps,0,country
636,country_Belgium,Noun,Country Maps,0,country
637,country_Belize,Noun,Country Maps,0,
638,country_Benin,Noun,Country Maps,0,country
639,country_Bermuda,Noun,Country Maps,0,
640,country_Bhutan,Noun,Country Maps,0,
641,country_blank,Noun,Country Maps,0,
642,country_Bonaire,Noun,Country Maps,0,country
643,country_Bosnia_Herzegovina,Noun,Country Maps,0,country
644,country_Botswana,Noun,Country Maps,0,country
645,country_Bulgaria,Noun,Country Maps,0,country
646,country_Burkina_Faso,Noun,Country Maps,0,country
647,country_Burundi,Noun,Country Maps,0,country
648,country_Cambodia,Noun,Country Maps,0,
649,country_Cameroon,Noun,Country Maps,0,country
650,country_Canada,Noun,Country Maps,0,country
651,country_Canary_Islands,Noun,Country Maps,0,
652,country_Cape_Verde,Noun,Country Maps,0,country
653,country_Cayman_Islands,Noun,Country Maps,0,
654,country_Chad,Noun,Country Maps,0,country
655,country_Chile,Noun,Country Maps,0,country
656,country_China,Noun,Country Maps,0,country
657,country_Colombia,Noun,Country Maps,0,country
658,country_Comoros,Noun,Country Maps,0,country
659,country_Congo_Brazzaville,Noun,Country Maps,0,country
660,country_Congo_Kinshasa,Noun,Country Maps,0,country
661,country_Costa_Rica,Noun,Country Maps,0,country
662,country_Croatia,Noun,Country Maps,0,
663,country_Cuba,Noun,Country Maps,0,country
664,country_Cyprus,Noun,Country Maps,0,country
665,country_Denmark,Noun,Country Maps,0,country
666,country_Djbouti,Noun,Country Maps,0,country
667,country_Dominican_Republic,Noun,Country Maps,0,country
668,country_Ecuador,Noun,Country Maps,0,
669,country_England,Noun,Country Maps,0,country
670,country_Eritrea,Noun,Country Maps,0,country
671,country_Estonia,Noun,Country Maps,0,country
672,country_Ethiopia,Noun,Country Maps,0,country
673,country_Falkland_Islands,Noun,Country Maps,0,
674,country_Finland,Noun,Country Maps,0,country
675,country_France,Noun,Country Maps,0,country
676,country_Gabon,Noun,Country Maps,0,country
677,country_Georgia,Noun,Country Maps,0,country
678,country_Germany,Noun,Country Maps,0,country
679,country_Ghana,Noun,Country Maps,0,country
680,country_Gibraltar,Noun,Country Maps,0,
681,country_Greece,Noun,Country Maps,0,country
682,country_Greenland,Noun,Country Maps,0,country
683,country_Grenada,Noun,Country Maps,0,
684,country_Guernsey,Noun,Country Maps,0,
685,country_Guinea,Noun,Country Maps,0,
686,country_Guinea_Bissau,Noun,Country Maps,0,country
687,country_Guyana,Noun,Country Maps,0,country
688,country_Haiti,Noun,Country Maps,0,country
689,country_Hawaii,Noun,Country Maps,0,
690,country_Honduras,Noun,Country Maps,0,country
691,country_Hong_Kong,Noun,Country Maps,0,country
692,country_Hungary,Noun,Country Maps,0,country
693,country_Iceland,Noun,Country Maps,0,country
694,country_India,Noun,Country Maps,0,country
695,country_Indonesia,Noun,Country Maps,0,country
696,country_Iran,Noun,Country Maps,0,
697,country_Iraq,Noun,Country Maps,0,country
698,country_Ireland,Noun,Country Maps,0,country
699,country_Isle_of_Man,Noun,Country Maps,0,
700,country_Israel,Noun,Country Maps,0,country
701,country_Italy,Noun,Country Maps,0,country
702,country_Ivory_Coast,Noun,Country Maps,0,country
703,country_Jamaica,Noun,Country Maps,0,country
704,country_Japan,Noun,Country Maps,0,country
705,country_Jersey,Noun,Country Maps,0,
706,country_Jordan,Noun,Country Maps,0,country
707,country_Kazakhstan,Noun,Country Maps,0,
708,country_Kenya,Noun,Country Maps,0,
709,country_Kosovo,Noun,Country Maps,0,
710,country_Kuwait,Noun,Country Maps,0,country
711,country_Kyrgyzstan,Noun,Country Maps,0,
712,country_Laos,Noun,Country Maps,0,country
713,country_Latvia,Noun,Country Maps,0,country
714,country_Lebanon,Noun,Country Maps,0,
715,country_Lesotho,Noun,Country Maps,0,
716,country_Liberia,Noun,Country Maps,0,country
717,country_Libya,Noun,Country Maps,0,country
718,country_Liechtenstein,Noun,Country Maps,0,
719,country_Lithuania,Noun,Country Maps,0,country
720,country_Luxembourg,Noun,Country Maps,0,country
721,country_Macedonia,Noun,Country Maps,0,
722,country_Madagascar,Noun,Country Maps,0,country
723,country_Malaysia,Noun,Country Maps,0,country
724,country_Maldives,Noun,Country Maps,0,
725,country_Mali,Noun,Country Maps,0,country
726,country_Marshall_Islands,Noun,Country Maps,0,
727,country_Mauritania,Noun,Country Maps,0,country
728,country_Mauritius,Noun,Country Maps,0,country
729,country_Moldova,Noun,Country Maps,0,
730,country_Monaco,Noun,Country Maps,0,country
731,country_Mongolia,Noun,Country Maps,0,
732,country_Morocco,Noun,Country Maps,0,
733,country_Namibia,Noun,Country Maps,0,country
734,country_Nauru,Noun,Country Maps,0,country
735,country_Nepal,Noun,Country Maps,0,
736,country_New_Caledonia,Noun,Country Maps,0,
737,country_New_Zealand,Noun,Country Maps,0,country
738,country_Niger,Noun,Country Maps,0,country
739,country_Nigeria,Noun,Country Maps,0,country
740,country_Niue,Noun,Country Maps,0,country
741,country_North_Korea,Noun,Country Maps,0,country
742,country_Northern_Cyprus,Noun,Country Maps,0,country
743,country_Norway,Noun,Country Maps,0,country
744,country_Oman,Noun,Country Maps,0,country
745,country_Pakistan,Noun,Country Maps,0,country
746,country_Palau,Noun,Country Maps,0,country
747,country_Palestine,Noun,Country Maps,0,country
748,country_Panama,Noun,Country Maps,0,country
749,country_Papua_New_Guinea,Noun,Country Maps,0,
750,country_Paraguay,Noun,Country Maps,0,
751,country_Pitcairn_Islands,Noun,Country Maps,0,
752,country_Qatar,Noun,Country Maps,0,country
753,country_Romania,Noun,Country Maps,0,country
754,country_Russian_Federation,Noun,Country Maps,0,country
755,country_Rwanda,Noun,Country Maps,0,country
756,country_Samoa,Noun,Country Maps,0,country
757,country_Sao_Tome_Principe,Noun,Country Maps,0,country
758,country_Saudi_Arabia,Noun,Country Maps,0,country
759,country_Scotland,Noun,Country Maps,0,country
760,country_Senegal,Noun,Country Maps,0,country
761,country_Seychelles,Noun,Country Maps,0,country
762,country_Sierra_Leone,Noun,Country Maps,0,country
763,country_Singapore,Noun,Country Maps,0,country
764,country_Slovenia,Noun,Country Maps,0,
765,country_Solomon_Islands,Noun,Country Maps,0,country
766,country_Somalia,Noun,Country Maps,0,country
767,country_Somaliland,Noun,Country Maps,0,
768,country_South_Africa,Noun,Country Maps,0,country
769,country_South_Korea,Noun,Country Maps,0,country
770,country_Sri_Lanka,Noun,Country Maps,0,
771,country_St._Kitts_and_Nevis,Noun,Country Maps,0,country
772,country_St_Vincent_Grenadines,Noun,Country Maps,0,
773,country_Suriname,Noun,Country Maps,0,country
774,country_Sweden,Noun,Country Maps,0,country
775,country_Switzerland,Noun,Country Maps,0,country
776,country_Syria,Noun,Country Maps,0,country
777,country_Taiwan,Noun,Country Maps,0,country
778,country_Tanzania,Noun,Country Maps,0,country
779,country_Thailand,Noun,Country Maps,0,country
780,country_The_Azores,Noun,Country Maps,0,
781,country_The_Bahamas,Noun,Country Maps,0,country
782,country_The_Czech_Republic,Noun,Country Maps,0,country
783,country_The_Faroe_Islands,Noun,Country Maps,0,
784,country_The_Gambia,Noun,Country Maps,0,country
785,country_The_Netherlands,Noun,Country Maps,0,country
786,country_The_Sudan,Noun,Country Maps,0,country
787,country_Togo,Noun,Country Maps,0,country
788,country_Trinidad_and_Tobago,Noun,Country Maps,0,country
789,country_Tunisia,Noun,Country Maps,0,country
790,country_Turkey,Noun,Country Maps,0,country
791,country_Ukraine,Noun,Country Maps,0,country
792,country_United_Arab_Emirates,Noun,Country Maps,0,
793,country_United_Kingdom,Noun,Country Maps,0,country
794,country_United_States,Noun,Country Maps,0,country
795,country_Uzbekistan,Noun,Country Maps,0,country
796,country_Vanuatu,Noun,Country Maps,0,
797,country_Venezuela,Noun,Country Maps,0,country
798,country_Viet_Nam,Noun,Country Maps,0,country
799,country_Wakes_Island,Noun,Country Maps,0,
800,country_Wales,Noun,Country Maps,0,
801,country_Western_Sahara,Noun,Country Maps,0,country
802,country_Yemen,Noun,Country Maps,0,country
803,country_Zambia,Noun,Country Maps,0,
804,courgette,Noun,Food Vegetables and salads,0,food vegetable
805,"cover_food_,_to",VerbComplex,Food Kitchen actions,0,cooking
806,cow,Noun,Animal Mammal,0,animal farm mammal
807,cow_shed,Noun,Animal Habitat,0,animal
808,crab,Noun,Animal Crustacean and Molluscs,0,animal wild
809,cracker,Noun,Celebration Item,0,celebration Christian
810,craft_table,Noun,Art Making,0,
811,cranberries,Noun,Food Fruit,0,
812,cranberry_juice,Noun,Drink Type,0,
813,crane,Noun,Tools Workshop,0,
814,crane_fly,Noun,Animal Spiders and Insects,0,insect
815,crayon,Noun,Work and School Stationery,0,class office school stationery
816,cream,Noun,Food Dairy,0,diary food
817,cream_2,Noun,Food Dairy,0,
818,cream_ointment,Noun,Healthcare Grooming items,0,clinic health hospital medical
819,creme_fraiche,Noun,Food Dairy,0,
820,cricket,Noun,Sport,0,games sport
821,cricket_2,Noun,Animal Spiders and Insects,0,animal insect
822,cricket_ball,Noun,Sport Accessories,0,
823,cricket_bowler,Noun,Sport,0,
824,crisp_bread,Noun,Food Meals and snacks,0,
825,crisps,Noun,Food Meals and snacks,0,food snack
826,crisps_cheese_puffs,Noun,Food Meals and snacks,0,
827,crocodile,Noun,Animal Reptiles and Amphibians,0,animal reptile wild zoo
828,crocodile_2,Noun,Animal Reptiles and Amphibians,0,animal reptile wild zoo
829,croissant,Noun,Food Breads and baking,0,
830,crooked,Noun,Descriptive Shape,0,abstract adjective
831,cross,Noun,Religion General,0,celebration Christian Easter
832,cross_palm,Noun,Religion General,0,celebration Christian Easter
833,crown,Noun,Clothes General,0,clothes hat
834,crown_of_thorns,Noun,Religion General,0,celebration Christian Easter
835,Crucifixion,Noun,Religion Festival,0,celebration Christian Easter
836,cruiser,Noun,Transport Water,0,holiday travel
837,crunchy,Noun,Food Feeding and eating,0,
838,"crush_,_to",Verb,Food Kitchen actions,0,
839,"crush_garlic_,_to",VerbComplex,Food Kitchen actions,0,cooking
840,crutches,Noun,Healthcare Medical items,0,clinic health hospital medical
841,crutches_1,Noun,Healthcare Medical items,0,clinic health hospital medical
842,cucumber,Noun,Food Vegetables and salads,0,food vegetable
843,cup_non_spill,Noun,Food Feeding and eating,0,feeding
844,cupboard,Noun,Building Furniture,0,home house
845,curly,Noun,Descriptive Shape,0,abstract adjective
846,curly_hair,Noun,People Descriptive,0,
847,currants,Noun,Food Fruit,0,
848,curry,Noun,Food Meals and snacks,0,food meal
849,curtains,Noun,Building Contents,0,home house
850,cushion_2,Noun,Building Furniture,0,
851,cut,Noun,Healthcare Medical conditions,0,clinic health hospital medical
852,cut_and_paste,Noun,Art Making,0,
853,"cycle_,_to",Verb,Sport,0,sport
854,cycle_helmet,Noun,Clothes Sport,0,sport
855,cymbals_hand,Noun,Music Instrument,0,instrument music
856,D,Noun,Alphabet,0,alphabet letter
857,d_-_lower_case,Noun,Alphabet,0,alphabet letter
858,dad_parent,Noun,People Relationship,0,family relationship relatives
859,daffodil,Noun,Plants and Trees,0,gardening plant
860,dairy_products,Noun,,0,
861,daisy,Noun,Plants and Trees,0,gardening plant
862,danish_pastry,Noun,,0,
863,darts,Noun,Leisure Games,0,games sport
864,date,Noun,Descriptive Time,0,calendar diary season time
865,dates,Noun,,0,
866,daughter,Noun,People Relationship,0,family relationship relatives
867,day,Noun,Descriptive Time,0,calendar diary time
868,dead,Noun,Descriptive State,0,
869,dead_plant,Noun,Plants and Trees,0,
870,"decorate_cake_,_to",VerbComplex,Food Kitchen actions,0,cooking
871,"decorate_tree_,_to",VerbComplex,Celebration Event,0,celebration Christian
872,deep,Noun,Descriptive Quantity,0,abstract adjective position
873,deep_fat_fryer,Noun,Food Kitchen items,0,
874,deer,Noun,Animal Mammal,0,animal wild
875,delicious_drink,Noun,Food Feeding and eating,0,
876,delicious_food,Noun,Food Feeding and eating,0,
877,delivery_person_1a,Noun,People Profession,0,job people profession work
878,delivery_person_1b,Noun,People Profession,0,job people profession work
879,delivery_person_2a,Noun,People Profession,0,job people profession work
880,delivery_person_2b,Noun,People Profession,0,job people profession work
881,delivery_trolley,Noun,Tools Workshop,0,
882,dental_floss,Noun,Healthcare Grooming items,0,grooming
883,dentist_1a,Noun,People Profession,0,job people profession work
884,dentist_1b,Noun,People Profession,0,job people profession work
885,dentist_2a,Noun,People Profession,0,job people profession work
886,dentist_2b,Noun,People Profession,0,job people profession work
887,deodorant,Noun,Healthcare Grooming items,0,grooming
888,deodorant_spray,Noun,Healthcare Grooming items,0,grooming
889,desiring_lady,Noun,People Feelings,0,emotion expression face feeling people woman
890,desiring_man,Noun,People Feelings,0,emotion expression face feeling people
891,desk,Noun,Building Furniture,0,home house
892,dessert,Noun,Food Sweets and desserts,0,
893,dessert_menu,Noun,Food Meals and snacks,0,
894,diamond,Noun,Descriptive Shape,0,
895,"dice_,_to",Verb,Food Kitchen actions,0,cooking
896,dictionary,Noun,Work and School Stationery,0,class office school stationery
897,dining_table,Noun,Building Furniture,0,
898,dinner,Noun,Food Feeding and eating,0,
899,dinner_2_people,Noun,Food Feeding and eating,0,celebration
900,dinner_3_people,Noun,Food Feeding and eating,0,celebration
901,dinner_cold,Noun,Food Meals and snacks,0,
902,dinner_hot,Noun,Food Feeding and eating,0,
903,dinner_lady_1a,Noun,People Profession,0,job people profession work
904,dinner_lady_1b,Noun,People Profession,0,job people profession work
905,dinner_time,Noun,Descriptive Time,0,calendar diary time
906,dinner_time_1,Noun,Descriptive Time,0,calendar diary time
907,dinosaur,Noun,Leisure Toys,0,play toys
908,"dip_food_,_to",VerbComplex,Food Kitchen actions,0,
909,dirty,Noun,Descriptive State,0,
910,dirty_dishes,Noun,Food Kitchen items,0,cooking
911,disabled_sign,Noun,Communication Signs,0,communication
912,disabled_toilet,Noun,Building Public,0,communication
913,disgusted_lady,Noun,People Feelings,0,emotion expression face feeling people woman
914,disgusted_man,Noun,People Feelings,0,emotion expression face feeling people
915,dish,Noun,Food Kitchen items,0,cooking kitchen
916,dish_cloth,Noun,Food Kitchen items,0,cooking feeding kitchen
917,dish_partitioned,Noun,Food Feeding and eating,0,feeding
918,dishes,Noun,Food Kitchen items,0,cooking
919,dishwasher,Noun,Building Equipment and devices,0,home house
920,dishwasher_powder,Noun,Building Contents,0,home house
921,"dive_2_,_to",Verb,Sport,0,sport
922,divide,Noun,Number Activity,0,
923,doctor_1a,Noun,People Profession,0,job people profession work
924,doctor_1b,Noun,People Profession,0,job people profession work
925,doctor_2a,Noun,People Profession,0,job people profession work
926,doctor_2b,Noun,People Profession,0,job people profession work
927,dog,Noun,Animal Mammal,0,animal pet
928,dog_basket,Noun,Animal Habitat,0,animal
929,dog_bed,Noun,Animal Habitat,0,animal
930,dog_biscuits,Noun,Animal Activity Feeding,0,animal
931,dog_chew,Noun,Animal Activity Feeding,0,animal
932,dog_coat,Noun,Animal Activity Grooming,0,animal
933,dog_food,Noun,Animal Activity Feeding,0,animal
934,dog_kennel,Noun,Animal Habitat,0,animal pet
935,doidy_cup,Noun,Food Feeding and eating,0,feeding
936,doll,Noun,Leisure Toys,0,play toys
937,dolphin,Noun,Animal Fish and Marine mammals,0,animal mammal wild zoo
938,donkey,Noun,Animal Mammal,0,animal mammal
939,door,Noun,Building Structure,0,home house
940,door_2,Noun,Building Structure,0,
941,double_bed,Noun,Building Furniture,0,
942,doughnut,Noun,Food Breads and baking,0,cake food
943,dove,Noun,Animal Birds,0,bird celebration Christian Easter
944,down,Noun,Descriptive Direction,0,direction position
945,download,Noun,Computer Icon,0,
946,dragonfly,Noun,Animal Spiders and Insects,0,insect
947,draining_board,Noun,Building Furniture,0,home house
948,drama,Noun,Work and School Subjects,0,class school
949,drama_class,Noun,Work and School Timetable,0,class school
950,drawer,Noun,Building Furniture,0,home house
951,drawing_pin,Noun,Work and School Stationery,0,class office school stationery
952,dress,Noun,Clothes General,0,clothes
953,dresser,Noun,Building Furniture,0,home house
954,dressing_gown,Noun,Clothes General,0,clothes sleepwear
955,dressing_table,Noun,Building Furniture,0,home house
956,"dribble_football_,_to",Verb,Sport,0,
957,drill_bit,Noun,Tools Workshop,0,DIY tools workshop
958,drill_electric,Noun,Tools Workshop,0,DIY tools workshop
959,drink,Noun,Drink Type,0,
960,"drink_,_to",Verb,Drink Actions,0,grooming
961,drink_cold,Noun,Drink Description,0,
962,drink_cold_2,Noun,Drink Description,0,
963,drink_consistency_firm_spoon,Noun,Food Feeding and eating,0,feeding
964,drink_consistency_honey_cup,Noun,Food Feeding and eating,0,feeding
965,drink_consistency_juice_straw,Noun,Food Feeding and eating,0,feeding
966,drink_hot,Noun,Drink Description,0,
967,drink_hot_2,Noun,Drink Description,0,
968,drink_large,Noun,Drink Containers and measures,0,drink
969,drink_medium,Noun,Drink Containers and measures,0,drink
970,drink_small,Noun,Drink Containers and measures,0,drink
971,drinks,Noun,Drink Description,0,
972,dropper_pipette,Noun,Science,0,
973,drum,Noun,Music Instrument,0,instrument music
974,drumsticks,Noun,Leisure Toys,0,
975,dry,Noun,Descriptive State,0,
976,"dry_face_,_to",VerbComplex,Healthcare Grooming activities,0,grooming
977,"dry_hair_,_to",VerbComplex,Healthcare Grooming activities,0,grooming
978,"dry_hair_2_,_to",VerbComplex,Healthcare Grooming activities,0,grooming
979,"dry_hands_,_to",VerbComplex,Healthcare Grooming activities,0,grooming
980,"dry_hands_2_,_to",VerbComplex,Healthcare Grooming activities,0,electric grooming
981,duck,Noun,Animal Birds,0,animal bird pet wild
982,dumper_truck,Noun,Transport Road,0,transport travel vehicle
983,"dust_,_to",Verb,Building Household tasks,0,action
984,DVD_player,Noun,Electrical Media,0,electric
985,DVD_player_portable,Noun,Electrical Media,0,electric
986,dysphagia_cup,Noun,Food Feeding and eating,0,feeding
987,dysphagia_cup_2,Noun,Food Feeding and eating,0,feeding
988,dysphagia_cup_3,Noun,Food Feeding and eating,0,feeding
989,E,Noun,Alphabet,0,alphabet letter
990,e_-_lower_case,Noun,Alphabet,0,alphabet letter
991,ear,Noun,Healthcare Body parts,0,body
992,ear_muffs,Noun,Clothes General,0,clothes
993,earrings,Noun,Clothes Jewellery,0,clothes jewellery
994,Earth,Noun,Science Astronomy,0,astronomy planets
995,Earth_crust,Noun,Science,0,
996,Earth_inner_core,Noun,Science,0,
997,Earth_mantle,Noun,Science,0,
998,Earth_outer_core,Noun,Science,0,
999,Earths_atmosphere,Noun,Science Astronomy,0,astronomy planets
1000,earthworm,Noun,Animal Other Invertebrates,0,insect
1001,earwig,Noun,Animal Spiders and Insects,0,insect
1002,east,Noun,Descriptive Direction,0,direction position
1003,Easter_egg,Noun,Celebration Item,0,celebration Christian Easter food
1004,Easter_egg_hunt,Noun,Celebration Event,0,celebration Christian Easter
1005,egg,Noun,Food Eggs,0,diary food
1006,egg_boiled,Noun,Food Eggs,0,diary food meal
1007,egg_cup,Noun,Food Kitchen items,0,cooking feeding kitchen
1008,egg_fried,Noun,Food Eggs,0,diary food meal
1009,egg_on_toast,Noun,Food Eggs,0,diary food meal
1010,egg_white,Noun,Food Eggs,0,
1011,egg_yolk,Noun,Food Eggs,0,
1012,eggs,Noun,Food Eggs,0,diary food
1013,eggs_scrambled,Noun,Food Eggs,0,diary food meal
1014,eight,Noun,Number,0,
1015,eight_dots,Noun,Number,0,
1016,eighteen,Noun,Number,0,
1017,eighth,Noun,Descriptive Quantity,0,amount fraction
1018,eighty,Noun,Number,0,
1019,either,Noun,Descriptive Quantity,0,abstract direction position
1020,elbow,Noun,Healthcare Body parts,0,
1021,elearning,Noun,Electrical Computer,0,
1022,elephant,Noun,Animal Mammal,0,animal mammal wild zoo
1023,eleven,Noun,Number,0,
1024,elf,Noun,Celebration Item,0,celebration
1025,emagazine,Noun,Electrical Computer,0,
1026,email,Noun,Computer Icon,0,
1027,email_attachment,Noun,Computer Icon,0,
1028,"email_send_,_to",VerbComplex,Computer Icon,0,
1029,emery_board,Noun,Healthcare Grooming items,0,grooming
1030,empty,Noun,Descriptive Quantity,0,abstract adjective
1031,energy_monitor,Noun,Electrical General,0,
1032,engine,Noun,Transport Road,0,transport travel vehicle
1033,english,Noun,Work and School Subjects,0,class school
1034,english_class,Noun,Work and School Timetable,0,class school
1035,enough,Noun,Descriptive Quantity,0,abstract adjective
1036,"enter_,_to",Verb,Descriptive Direction,0,
1037,"enter_door_,_to",VerbComplex,People Actions,0,
1038,envelope,Noun,Work and School Stationery,0,class office school stationery
1039,escalator,Noun,Building Structure,0,home house
1040,even,Noun,Descriptive Shape,0,abstract adjective
1041,every,Noun,Descriptive Quantity,0,amount
1042,excited_lady,Noun,People Feelings,0,emotion expression face feeling people woman
1043,excited_man,Noun,People Feelings,0,emotion expression face feeling people
1044,"exercise_,_to",Verb,Sport,0,class school
1045,"exit_,_to",Verb,Descriptive Direction,0,
1046,"exit_door_,_to",VerbComplex,People Actions,0,
1047,extension_lead,Noun,Electrical General,0,
1048,extra,Noun,Descriptive Quantity,0,abstract adjective
1049,extra_2,Noun,Descriptive Quantity,0,abstract adjective
1050,extra_large,Noun,Descriptive Quantity,0,abstract adjective
1051,eye,Noun,Healthcare Body parts,0,
1052,eye_drops,Noun,Healthcare Medical items,0,clinic health hospital medical
1053,eye_shadow,Noun,Healthcare Grooming items,0,grooming
1054,eyebrow,Noun,Healthcare Body parts,0,
1055,eyebrow_bushy,Noun,Healthcare Body parts,0,
1056,eyebrow_pencil,Noun,Healthcare Grooming items,0,grooming
1057,eyelash,Noun,Healthcare Body parts,0,
1058,eyelash_curler,Noun,Healthcare Grooming items,0,grooming
1059,eyes,Noun,Healthcare Body parts,0,
1060,eyes_blue,Noun,Healthcare Body parts,0,
1061,eyes_brown,Noun,Healthcare Body parts,0,
1062,eyes_closed,Noun,People Descriptive,0,
1063,eyes_green,Noun,Healthcare Body parts,0,
1064,F,Noun,Alphabet,0,alphabet letter
1065,f_-_lower_case,Noun,Alphabet,0,alphabet letter
1066,fabric,Noun,Science,0,
1067,face_neutral_3,Noun,People Feelings,0,grooming
1068,fairy,Noun,Celebration Item,0,celebration
1069,family,Noun,People Relationship,0,celebration
1070,family_2,Noun,People Relationship,0,family relationship relatives
1071,fancy,Noun,Descriptive State,0,
1072,fangs,Noun,Animal Features,0,animal
1073,farmer_1a,Noun,People Profession,0,job people profession work
1074,farmer_1b,Noun,People Profession,0,job people profession work
1075,farmer_2a,Noun,People Profession,0,job people profession work
1076,farmer_2b,Noun,People Profession,0,job people profession work
1077,fast_2,Noun,Descriptive Quantity,0,
1078,fat,Noun,People Descriptive,0,features people size
1079,Father_Christmas,Noun,Celebration Item,0,celebration Christian
1080,Father_Christmas_sack,Noun,Celebration Item,0,celebration Christian
1081,fats,Noun,Food Diet,0,
1082,fats_high,Noun,Food Diet,0,
1083,fats_low,Noun,Food Diet,0,
1084,favourite,Noun,Descriptive Quantity,0,abstract adjective position
1085,fax_machine,Noun,Electrical General,0,
1086,feather,Noun,Animal Features,0,animal bird
1087,features_facial,Noun,Healthcare Body parts,0,
1088,"feed_cat_,_to",VerbComplex,Animal Activity Feeding,0,action
1089,"feed_dog_,_to",VerbComplex,Animal Activity Feeding,0,action
1090,feet,Noun,Healthcare Body parts,0,body
1091,felt_tips,Noun,Work and School Stationery,0,class office school stationery
1092,female_body,Noun,Healthcare Body parts,1,
1093,female_side,Noun,People Feelings,0,
1094,fennel,Noun,Food Vegetables and salads,0,
