symbol-id;symbol-en;symbol-fi;category
2136;parade_2;paraati;Juhlat tapahtumat
2137;parallelogram;suunnikas;Kuvaileva muoto
2138;paramedic_1a;ensihoitaja;Ihmiset ammatit
2139;paramedic_1b;ensihoitaja;Ihmiset ammatit
2140;paramedic_2a;ensihoitaja;Ihmiset ammatit
2141;paramedic_2b;ensihoitaja;Ihmiset ammatit
2142;parents;vanhemmat;Ihmiset suhteet
2143;parrot;papukaija;Eläimet linnut
2144;parsnip;palsternakka;Ruoka vihannekset ja salaatit
2145;part;osa;Kuvaileva määrä
2146;partner;partneri;Ihmiset suhteet
2147;party_celebration;juhla;Juhlat tapahtumat
2148;party_popper;paukkupommi;Juhlat välineet
2149;passion_flower;kärsimyskukka;Kasvit ja puut
2150;passion_fruit;passionhedelmä;Ruoka hedelmät
2151;passport;passi;Matkustus
2152;past;mennyt;Kuvaileva aika
2153;pasta;pasta;Ruoka pastat ja riisi
2154;pasta_sauce;pastakastike;Ruoka ainekset
2155;paste;liittää;Tietotekniikka
2156;pastie;pasteija;Ruoka annokset
2157;pastry;taikina;Ruoka viljatuotteet ja leivonta
2158;patch_on_clothes;vaatepaikka;Vaatteet muut
2159;pate;pasteija;Ruoka annokset
2160;paw;tassu;Eläimet ominaisuudet
2161;paw_1;tassu;Eläimet ominaisuudet
2162;PE;liikunta;Työ ja koulu
2163;PE_class;liikuntatunti;Työ ja koulu
2164;pea;herne;Ruoka vihannekset ja salaatit
2165;peach;persikka;Ruoka hedelmät
2166;peacock;riikinkukko;Eläimet linnut
2167;peanut;maapähkinä;Ruoka pähkinät
2168;peanut_2;maapähkinä;Ruoka pähkinät
2169;peanut_butter;maapähkinävoi;Ruoka ainekset
2170;pear;päärynä;Ruoka hedelmät
2171;peas;herneet;Ruoka vihannekset ja salaatit
2172;pecan;pekaanipähkinä;Ruoka pähkinät
2173;peel_,_to;kuoria;Ruoka ruuanlaitto
2174;peeler;kuorintaveitsi;Ruoka välineet
2175;pelican;pelikaani;Eläimet linnut
2176;pen;kynä;Työ ja koulu
2177;pen_and_paper;kynä ja paperia;Taide
2178;pen_and_paper_2;kynä ja paperia;Taide
2179;pencil;lyijykynä;Työ ja koulu
2180;pencil_and_paper;lyijykynä ja paperia;Taide
2181;pencil_and_paper_2;lyijykynä ja paperia;Taide
2182;pencil_box;kynäkotelo;Työ ja koulu
2183;pencil_case;penaali;Työ ja koulu
2184;pencil_sharpener;teroitin;Työ ja koulu
2185;pencil_sharpener_2;teroitin;Työ ja koulu
2186;penguin;pingviini;Eläimet linnut
2187;penis;penis;Terveys kehonosat
2188;pentagon;viisikulmio;Kuvaileva muoto
2189;pepper;paprika;Ruoka vihannekset ja salaatit
2190;pepper_mill;pippurimylly;Ruoka välineet
2191;percent;prosentti;Numerot laskutoimitukset
2192;perfume;hajuvesi;Terveys hoitotarvikkeet
2193;perm_,_to;permanentti;Terveys hoitotoimet
2194;permeable;läpäisevä;Tiede
2195;personal_passport;minusta jotain;Apuvälineet
2196;pestle_and_mortar;mortteli;Ruoka välineet
2197;pet_blanket;koiraviltti;Eläimet eläintenhoito
2198;pet_brush;eläinharja;Eläimet eläintenhoito
2199;pet_carrier;lemmikin kuljetuslaatikko;Eläimet elinympäristö
2200;pet_carrying_basket;lemmikin kuljetuskori;Eläimet elinympäristö
2201;pet_comb;eläinkampa;Eläimet eläintenhoito
2202;petal;terälehti;Kasvit ja puut
2203;petrol_tanker;säiliöauto;Liikenne tieliikenne
2204;petticoat;alushame;Vaatteet muut
2205;phone_picture_video;kuvata;Tekniikka puhelin
2206;photocopier;kopiokone;Rakennukset Laitteet
2207;photographs;valokuvat;Matkustus
2208;physio_therapist_1a;fysioterapeutti;Ihmiset ammatit
2209;physio_therapist_1b;fysioterapeutti;Ihmiset ammatit
2210;physio_therapist_2a;fysioterapeutti;Ihmiset ammatit
2211;physio_therapist_2b;fysioterapeutti;Ihmiset ammatit
2212;piano;piano;Musiikki instrumentit
2213;pick_and_mix;irtokarkit;Ruoka jälkiruuat ja herkut
2214;picnic;piknikki;Ruoka annokset
2215;picture;kuva;Rakennukset huonekalut
2216;picture_frame;valokuvakehys;Rakennukset huonekalut
2217;pie;piiras;Ruoka viljatuotteet ja leivonta
2218;pie_apple;omenapiirakka;Ruoka jälkiruuat ja herkut
2219;pie_chart;ympyrädiagrammi;Numerot laskutoimitukset
2220;pie_cherry;kirsikkapiirakka;Ruoka jälkiruuat ja herkut
2221;pie_meat;lihapiirakka;Ruoka liha
2222;piglet;porsas;Eläimet nisäkkäät
2223;pilot_1a;lentäjä;Ihmiset ammatit
2224;pilot_1b;lentäjä;Ihmiset ammatit
2225;pilot_2a;lentäjä;Ihmiset ammatit
2226;pilot_2b;lentäjä;Ihmiset ammatit
2227;pine_cone;männynkäpy;Kasvit ja puut
2228;pine_nut;pinjansiemen;Ruoka pähkinät
2229;pineapple;ananas;Ruoka hedelmät
2230;pineapple_juice;ananasmehu;Juomat
2231;pink;vaaleanpunainen;Taide värit
2232;pink_bright;tumma vaaleanpunainen;Taide värit
2233;pink_pale;vaalea vaaleanpunainen;Taide värit
2234;pint;oluttuoppi;Juomat astiat ja määrät
2235;pint_half;pieni tuoppi;Juomat astiat ja määrät
2236;pistachios;pistaasipähkinät;Ruoka pähkinät
2237;pizza;pitsa;Ruoka annokset
2238;pizza_2;pizza;Ruoka annokset
2239;pizza_cutter;pitsaleikkuri;Ruoka välineet
2240;place_mat;tarjotin;Ruoka ruokailu
2241;place_setting;kattaus;Ruoka välineet
2242;plane;höylä;Työkalut työpaja
2243;plane_landing;laskeutua;Liikenne ilmailu
2244;plane_take_off;nousta;Liikenne ilmailu
2245;planets;planeetat;Tiede tähtitiede
2246;plant;kasvi;Kasvit ja puut
2247;plaster;laastari;Terveys sairaalatarvikkeet
2248;plastic;muovi;Tiede
2249;plastic_bag;muovipussi;Tiede
2250;plastic_pocket;muovitasku;Työ ja koulu
2251;plate;lautanen;Ruoka välineet
2252;plate_guard;lautastuki;Ruoka ruokailu
2253;plate_lipped;lautanen;Ruoka ruokailu
2254;play_area;leikkikenttä;Vapaa-aika leikkikenttä
2255;playdough;muovailuvaha;Tiede
2256;playing_card_picture;pelikortti;Vapaa-aika pelit
2257;playing_cards;pelikortit;Vapaa-aika pelit
2258;playing_cards_clubs;pelikortti risti;Vapaa-aika pelit
2259;playing_cards_diamonds;pelikortti ruutu;Vapaa-aika pelit
2260;playing_cards_hearts;pelikortti hertta;Vapaa-aika pelit
2261;playing_cards_patience;pasianssi;Vapaa-aika pelit
2262;playing_cards_spades;pelikortti pata;Vapaa-aika pelit
2263;playstation;playstation;Tekniikka media
2264;pliers;pihdit;Työkalut työpaja
2265;plug_2;pistoke;Tekniikka muut
2266;plum;luumu;Ruoka hedelmät
2267;plum_tomato;luumutomaatti;Ruoka vihannekset ja salaatit
2268;Pluto;Pluto;Tiede tähtitiede
2269;pocket;tasku;Vaatteet muut
2270;point_,_to;osoittaa;Kuvaileva suunta
2271;pointed;terävä;Kuvaileva muoto
2272;polar_bear;jääkarhu;Eläimet nisäkkäät
2273;police_1a;poliisi;Ihmiset ammatit
2274;police_1b;poliisi;Ihmiset ammatit
2275;police_car;poliisiauto;Liikenne tieliikenne
2276;police_helmet;poliisin kypärä;Vaatteet muut
2277;police_radio;poliisiradio;Tekniikka puhelin
2278;polish_nails_,_to;maalata kynnet;Terveys hoitotoimet
2279;pond;lampi;Rakennukset puutarha ja maatila
2280;pool_hoist;allasnosturi;Terveys sairaalatarvikkeet
2281;pool_snooker;biljardi;Vapaa-aika pelit
2282;pop_champagne_cork_,_to;poksauttaa auki;Juomat juominen
2283;pop_socks;sukat;Vaatteet muut
2284;poppadoms;poppadumit;Ruoka viljatuotteet ja leivonta
2285;porcupine;piikkisika;Eläimet nisäkkäät
2286;pork_chop;porsaankyljys;Ruoka liha
2287;porridge;puuro;Ruoka viljatuotteet ja leivonta
2288;porter_hospital_1a;vastaanottoapulainen;Ihmiset ammatit
2289;porter_hospital_1b;vastaanottoapulainen;Ihmiset ammatit
2290;porter_hospital_2a;vastaanottoapulainen;Ihmiset ammatit
2291;porter_hospital_2b;vastaanottoapulainen;Ihmiset ammatit
2292;post_person_1a;postinkantaja;Ihmiset ammatit
2293;post_person_1b;postinkantaja;Ihmiset ammatit
2294;post_person_2a;postinkantaja;Ihmiset ammatit
2295;post_person_2b;postinkantaja;Ihmiset ammatit
2296;post_van;postiauto;Liikenne tieliikenne
2297;post-it;muistilappu;Työ ja koulu
2298;pot;ruukku;Työkalut puutarha
2299;pot_noodle;kuppinuudeli;Ruoka annokset
2300;potato;peruna;Ruoka vihannekset ja salaatit
2301;potted_plant;ruukkukasvi;Kasvit ja puut
2302;pottery;savenvalanta;Tiede
2303;potty_chair;potta;Terveys hoitotarvikkeet
2304;poultry;siipikarja;Ruoka siipikarja
2305;pour_cake_mixture_,_to;sekoittaa ainekset;Ruoka jälkiruuat ja herkut
2306;pour_custard_,_to;kaataa kastike;Ruoka jälkiruuat ja herkut
2307;powder_puff;puuterihuisku;Terveys hoitotarvikkeet
2308;power_switch;virtakytkin;Tekniikka muut
2309;prawn;katkarapu;Eläimet äyriäiset ja nilviäiset
2310;pray_,_to;rukoilla;Uskonto yleiset
2311;prayer;rukous;Uskonto yleiset
2312;present;lahja;Juhlat välineet
2313;pretty;nätti;Ihmiset kuvaileva
2314;pretzel;suolarinkilä;Ruoka viljatuotteet ja leivonta
2315;prickles;piikit;Eläimet ominaisuudet
2316;print;tulostaa;Tietotekniikka
2317;print_preview;esikatselu;Tietotekniikka
2318;printer;tulostin;Tekniikka tietokoneet
2319;prism_hexagonal;kuusikulmainen prisma;Kuvaileva muoto
2320;prism_triangular;kolmisivuinen prisma;Kuvaileva muoto
2321;protein;proteiini;Ruoka ruokavalio
2322;puffin;lunni;Eläimet linnut
2323;pull_along_toy;vetää;Vapaa-aika lelut
2324;pumice_stone;hohkakivi;Terveys hoitotarvikkeet
2325;pumpkin;kurpitsa;Ruoka vihannekset ja salaatit
2326;pumpkin_lantern;kurpitsalyhty;Juhlat välineet
2327;pumpkin_pie;kurpitsapiirakka;Juhlat välineet
2328;pupil;silmäterä;Terveys kehonosat
2329;puppet;nukke;Vapaa-aika lelut
2330;pureed_food;sose;Ruoka annokset
2331;pureed_food_2;sose;Ruoka annokset
2332;Puritans;puritaanit;Uskonto henkilö
2333;purple;violetti;Taide värit
2334;purse;kukkaro;Vaatteet tarvikkeet
2335;put_in_bin_,_to;viedä roskat;Rakennukset kotityöt
2336;put_on_cap_,_to;pukea lippalakki;Terveys hoitotoimet
2337;put_on_coat_,_to;pukea takki ;Terveys hoitotoimet
2338;put_out_rubbish_,_to;viedä roskat;Rakennukset kotityöt
2339;pyjamas;pyjama;Vaatteet muut
2340;pyramid_square_base;neliöpohjainen pyramidi;Kuvaileva muoto
2341;pyramid_triangular_base;kolmiopohjainen pyramidi;Kuvaileva muoto
2342;Q;Q;Aakkoset
2343;q_-_lower_case;q;Aakkoset
2344;quadrilateral;nelikulmio;Kuvaileva muoto
2345;quail;viiriäinen;Eläimet linnut
2346;quarter;neljäsosa;Kuvaileva määrä
2347;quiche_flan;piiras;Ruoka annokset
2348;quiet;hiljainen;Ihmiset kuvaileva
2349;R;R;Aakkoset
2350;r_-_lower_case;r;Aakkoset
2351;rabbit;kani;Eläimet nisäkkäät
2352;rabbit_hutch;kaninkoppi;Eläimet elinympäristö
2353;race_athletics;urheilukilpailu;Urheilu
2354;radish;retiisi;Ruoka vihannekset ja salaatit
2355;rain;sade;Ympäristö sää
2356;rainbow;sateenkaari;Ympäristö sää
2357;raincoat;sadetakki;Vaatteet muut
2358;raisin;rusina;Ruoka hedelmät
2359;raisin_currants;korintti;Ruoka hedelmät
2360;rake;harava;Työkalut puutarha
2361;ram;pässi;Eläimet nisäkkäät
2362;ramp;ramppi;Terveys sairaalatarvikkeet
2363;rash;ihottuma;Terveys terveydentila
2364;rat;rotta;Eläimet nisäkkäät
2365;rattle_snake;kalkkarokäärme;Eläimet matelijat
2366;ravioli;ravioli;Ruoka pastat ja riisi
2367;razor;partahöylä;Terveys hoitotarvikkeet
2368;razor_electric;partakone;Terveys hoitotarvikkeet
2369;ready;valmiina;Ihmiset kuvaileva
2370;ready_2;valmis;Ihmiset kuvaileva
2371;ready_meal;valmisateria;Ruoka annokset
2372;ready_meal_lamb;valmis liha-ateria;Ruoka annokset
2373;receive_email_,_to;saada sähköpostia;Tietotekniikka
2374;recipe;resepti;Ruoka annokset
2375;rectangle;suorakulmio;Kuvaileva muoto
2376;recycle_bin;roskakori;Tietotekniikka
2377;recycle_logo;kierrätys;Tiede
2378;recycling_bins;kierrätysastiat;Rakennukset tarvikkeet
2379;red;punainen;Taide värit
2380;refridgerate_,_to;pakastaa;Ruoka ruuanlaitto
2381;refuse_collector_1a;roskakuski;Ihmiset ammatit
2382;refuse_collector_1b;roskakuski;Ihmiset ammatit
2383;refuse_collector_2a;roskakuski;Ihmiset ammatit
2384;refuse_collector_2b;roskakuski;Ihmiset ammatit
2385;refuse_lorry;roska-auto;Liikenne tieliikenne
2386;reindeer;poro;Eläimet nisäkkäät
2387;relax_3_,_to;rentoutua;Ihmiset toiminta
2388;remote_control;kaukosäädin;Tekniikka media
2389;retire_,_to;jäädä eläkkeelle;Ihmiset toiminta
2390;retired;eläkeläinen;Ihmiset kuvaileva
2391;rhinoceros;sarvikuono;Eläimet nisäkkäät
2392;rhombus;vinoneliö;Kuvaileva muoto
2393;rhubarb;raparperi;Ruoka vihannekset ja salaatit
2394;ribbon;nauha;Juhlat välineet
2395;rice;riisi;Ruoka pastat ja riisi
2396;rice_cake;riisikakku;Ruoka pastat ja riisi
2397;rice_packet;riisipussi;Ruoka pastat ja riisi
2398;ride_horse_,_to;ratsastaa;Urheilu
2399;riding_hat;ratsastuskypärä;Vaatteet urheilu
2400;rifle;kivääri;Sotilaallinen
2401;right;oikealle;Kuvaileva suunta
2402;right_click;oikea klikkaus;Tekniikka tietokoneet
2403;right_hand;oikea käsi;Terveys kehonosat
2404;ring;sormus;Vaatteet korut
2405;ring_binder;kansio;Työ ja koulu
2406;risen;ylösnousemus;Uskonto juhlapäivä
2407;road;tie;Matkustus
2408;roast_dinner;paistettu päivällinen;Ruoka annokset
2409;robin;punarinta;Eläimet linnut
2410;rocket;raketti;Liikenne avaruus
2411;rocket_2;raketti;Juhlat välineet
2412;rocking_chair;keinutuoli;Rakennukset huonekalut
2413;roll_on_deodorant;deodorantti;Terveys hoitotarvikkeet
2414;roll_pastry_,_to;kaulita;Ruoka ruuanlaitto
2415;roller_blind;rullaverho;Rakennukset tarvikkeet
2416;roller_coaster;vuoristorata;Matkustus
2417;rolling_pin;kaulin;Ruoka välineet
2418;roman_blind;laskosverho;Rakennukset tarvikkeet
2419;room;huone;Rakennukset julkiset
2420;roots;juuret;Kasvit ja puut
2421;rose;ruusu;Kasvit ja puut
2422;rosette;rusetti;Urheilu urheiluvälineet
2423;rotary_washing_line;pyykkiteline;Rakennukset tarvikkeet
2424;rowing_boat;soutuvene;Liikenne vesiliikenne
2425;Rudolph;Petteri;Juhlat välineet
2426;rug;matto;Rakennukset tarvikkeet
2427;rugby_ball;rugbypallo;Urheilu urheiluvälineet
2428;run_,_to;juosta;Urheilu
2429;S;S;Aakkoset
2430;s_-_lower_case;s;Aakkoset
2431;sack;säkki;Juhlat välineet
2432;sad_lady;surullinen;Ihmiset tunteet
2433;sad_man;surullinen;Ihmiset tunteet
2434;saddle;satula;Eläimet eläintenhoito
2435;saddle_2;satula;Urheilu urheiluvälineet
2436;safety_goggles;suojalasit;Työkalut työpaja
2437;safety_pin;hakaneula;Terveys hoitotarvikkeet
2438;sailor_1a;merimies;Ihmiset ammatit
2439;sailor_1b;merimies;Ihmiset ammatit
2440;salad;salaatti;Ruoka vihannekset ja salaatit
2441;salad_packet;salaattipussi;Ruoka vihannekset ja salaatit
2442;salad_plate;salaattilautanen;Ruoka vihannekset ja salaatit
2443;salami_sausage;salamimakkara;Ruoka liha
2444;salt;suola;Ruoka välineet
2445;salt_,_to;suolata;Ruoka ruokailu
2446;salty;suolainen;Ruoka ruokailu
2447;same;sama;Kuvaileva määrä
2448;sand_pit;hiekkalaatikko;Vapaa-aika lelut
2449;sandals;sandaalit;Vaatteet muut
2450;sandpaper;hiekkapaperi;Työkalut työpaja
2451;sandwich;voileipä;Ruoka annokset
2452;sandwich_cheese;juustovoileipä;Ruoka annokset
2453;sandwich_chicken;kanavoileipä;Ruoka annokset
2454;sandwich_ham;kinkkuvoileipä;Ruoka annokset
2455;sandwich_sausage;makkaravoileipä;Ruoka annokset
2456;sandwich_toasted;paahdettu voileipä;Ruoka annokset
2457;sanitary_towel;terveysside;Terveys hoitotarvikkeet
2458;satellite;satelliitti;Tiede tähtitiede
2459;satsuma;satsuma;Ruoka hedelmät
2460;Saturn;Saturnus;Tiede tähtitiede
2461;sauce_apple;omenakastike;Ruoka ainekset
2462;sauce_brown;ruskeakastike;Ruoka ainekset
2463;sauce_cranberry;karpalokastike;Ruoka ainekset
2464;sauce_tomato;tomaattikastike;Ruoka välineet
2465;saucepan;kattila;Ruoka välineet
2466;saucer;pikkulautanen;Ruoka välineet
2467;sausage_and_mash;nakit ja muusi;Ruoka annokset
2468;sausage_cumberland;sianlihamakkara;Ruoka liha
2469;sausage_roll;makkarapasteija;Ruoka viljatuotteet ja leivonta
2470;sausage_roll_small;pieni makkarapasteija;Ruoka viljatuotteet ja leivonta
2471;sausages;makkarat;Ruoka liha
2472;sausages_2;makkarat;Ruoka liha
2473;save;tallentaa;Tietotekniikka
2474;saw;saha;Työkalut työpaja
2475;scales;vaaka;Ruoka välineet
2476;scales_2;vaaka;Ruoka välineet
2477;scales_fish;suomut;Eläimet ominaisuudet
2478;scanning;askellus;Tietotekniikka
2479;scar;arpi;Terveys kehonosat
2480;scarecrow;variksenpelätin;Työkalut puutarha
2481;scarf;huivi;Vaatteet muut
2482;scary;pelottava;Ihmiset kuvaileva
2483;school;koulu;Rakennukset koulu
2484;school_1;koulu;Rakennukset koulu
2485;school_bag;koulureppu;Vaatteet tarvikkeet
2486;science;fysiikka;Työ ja koulu
2487;science_class;fysiiikan tunti;Työ ja koulu
2488;science_room;fysiikan luokka;Rakennukset koulu
2489;scissors;sakset;Terveys hoitotarvikkeet
2490;scoop;kauha;Ruoka välineet
2491;scoop_,_to;kaapia;Ruoka ruuanlaitto
2492;score_goal_,_to;tehdä maali;Urheilu
2493;screw;ruuvi;Työkalut työpaja
2494;screwdriver;ruuvimeisseli;Työkalut työpaja
2495;scrubbing_brush;pesuharja;Rakennukset tarvikkeet
2496;seagull;lokki;Eläimet linnut
2497;seahorse;merihevonen;Eläimet kalat ja merenelävät
2498;seal;hylje;Eläimet kalat ja merenelävät
2499;seat_belt;turvavyö;Liikenne tieliikenne
2500;second;sekunti;Kuvaileva aika
2501;second_3;toinen;Kuvaileva sijainti
2502;secretary_1a;sihteeri;Ihmiset ammatit
2503;secretary_1b;sihteeri;Ihmiset ammatit
2504;secretary_2a;sihteeri;Ihmiset ammatit
2505;secretary_2b;sihteeri;Ihmiset ammatit
2506;see_saw;keinulauta;Vapaa-aika leikkikenttä
2507;seedling;taimi;Kasvit ja puut
2508;seeds;siemenet;Kasvit ja puut
2509;seizure;kohtaus;Terveys terveydentila
2510;senses;aistit;Terveys kehonosat
2511;sensory_room;aistihuone;Rakennukset koulu
2512;sensory_tube;aistiputki;Apuvälineet
2513;serene_lady;levollinen;Ihmiset tunteet
2514;serene_man;levollinen;Ihmiset tunteet
2515;serve_,_to;tarjoilla;Ruoka ruuanlaitto
2516;serviette;servetti;Ruoka ruokailu
2517;set_the_table_,_to;kattaa;Rakennukset kotityöt
2518;set_timer_,_to;ajastaa;Ruoka ruuanlaitto
2519;settee_1;sohva;Rakennukset huonekalut
2520;settee_2;sohva;Rakennukset huonekalut
2521;seven;seitsemän;Numerot
2522;seven_dots;seitsemän pistettä;Numerot
2523;seventeen;seitsemäntoista;Numerot
2524;seventy;seitsemänkymmentä;Numerot
2525;seventy_five_percent;75 prosenttia;Kuvaileva määrä
2526;shallow;matala;Kuvaileva määrä
2527;shampoo;shampoo;Terveys hoitotarvikkeet
2528;shampoo_animal_,_to;shampoo;Eläimet eläintenhoito
2529;shampoo_hair_,_to;shampoo;Terveys hoitotoimet
2530;shape_puzzle;muotolauta;Vapaa-aika lelut
2531;shapes;muodot;Kuvaileva muoto
2532;shapesorter;muotopalikat;Vapaa-aika lelut
2533;sharp;terävä;Kuvaileva muoto
2534;shave_,_to;ajella;Terveys hoitotoimet
2535;shave_underarm_,_to;ajaa kainalot;Terveys hoitotoimet
2536;shave_with_razor_,_to;ajaa partahöylällä;Terveys hoitotoimet
2537;shaving_cream;partavaahto;Terveys hoitotarvikkeet
2538;sheep;lammas;Eläimet nisäkkäät
2539;shells;kuoret;Tiede
2540;shepherd_1a;paimen;Ihmiset ammatit
2541;shepherd_1b;paimen;Ihmiset ammatit
2542;shin;sääri;Terveys kehonosat
2543;shiny;kimaltava;Kuvaileva tila
2544;shirt;paita;Vaatteet muut
2545;shoe_-_ladies;kenkä;Vaatteet muut
2546;shoe_-_mans;kenkä;Vaatteet muut
2547;shooting_star;tähdenlento;Tiede
2548;shop;kauppa;Rakennukset kauppa
2549;shop_2;kauppa;Rakennukset kauppa
2550;short;lyhyt;Ihmiset kuvaileva
2551;short_2;lyhyt;Kuvaileva määrä
2552;short_hair;lyhythiuksinen;Ihmiset kuvaileva
2553;shorts;shortsit;Vaatteet muut
2554;shoulder;olkapää;Terveys kehonosat
2555;shower;suihku;Terveys hoitotarvikkeet
2556;shower_1_,_to;peseytyä;Terveys hoitotoimet
2557;shower_2_,_to;käydä suihkussa;Terveys hoitotoimet
2558;shower_cap;suihkulakki;Terveys hoitotarvikkeet
2559;shower_gel;suihkusaippua;Terveys hoitotarvikkeet
2560;shrew;päästäinen;Eläimet nisäkkäät
2561;shrimp;katkarapu;Ruoka kala ja äyriäisruuat
2562;Shrove_Tuesday_1;laskiainen;Uskonto juhlapäivä
2563;shuttlecock;sulkapallo;Urheilu urheiluvälineet
2564;side;puoli;Kuvaileva sijainti
2565;sieve;siivilä;Ruoka välineet
2566;sieve_,_to;siivilöidä;Ruoka ruuanlaitto
2567;signpost;tienviitta;Liikenne tieliikenne
2568;signpost_1;tienviitta;Liikenne tieliikenne
2569;silence;äänetön;Tiede
2570;simnel_cake;pääsiäiskakku;Ruoka Tapahtumat
2571;singer_1a;laulaja;Ihmiset ammatit
2572;singer_1b;laulaja;Ihmiset ammatit
2573;singer_2a;laulaja;Ihmiset ammatit
2574;singer_2b;laulaja;Ihmiset ammatit
2575;single_bed;sänky;Rakennukset huonekalut
2576;sink;pesuallas;Ruoka välineet
2577;sink_2;pesuallas;Rakennukset tarvikkeet
2578;sister;sisko;Ihmiset suhteet
2579;sit_at_computer_,_to;käyttää tietokonetta;Tekniikka tietokoneet
2580;sit_at_computer_,_to_2;käyttää tietokonetta;Tekniikka tietokoneet
2581;six;kuusi;Numerot
2582;six_dots;kuusi pistettä;Numerot
2583;sixteen;kuusitoista;Numerot
2584;sixty;kuusikymmentä;Numerot
2585;skate_park;skeittipuisto;Vapaa-aika leikkikenttä
2586;skateboard;skeittilauta;Liikenne tieliikenne
2587;skeleton;luuranko;Terveys kehonosat
2588;ski_,_to;hiihtää;Urheilu
2589;skin;iho;Terveys kehonosat
2590;skirt;mekko;Vaatteet muut
2591;skis;sukset;Urheilu urheiluvälineet
2592;skull;pääkallo;Terveys kehonosat
2593;skunk;haisunäätä;Eläimet nisäkkäät
2594;sledge;leka;Liikenne tieliikenne
2595;sleep_suit_baby;potkupuku;Vaatteet muut
2596;sleigh;reki;Liikenne tieliikenne
2597;slice;viipale;Kuvaileva muoto
2598;slide;liukumäki;Vapaa-aika leikkikenttä
2599;sling;keinu;Terveys sairaalatarvikkeet
2600;slippers;tossut;Vaatteet muut
2601;slippery;liukas;Ihmiset kuvaileva
2602;slug;etana;Eläimet äyriäiset ja nilviäiset
2603;smoke_,_to;tupakoida;Terveys terveydentila
2604;smooth;sileä;Tiede
2605;snail;etana;Eläimet äyriäiset ja nilviäiset
2606;snake;käärme;Eläimet matelijat
2607;sneering_lady;ivallinen;Ihmiset tunteet
2608;sneering_man;ivallinen;Ihmiset tunteet
2609;sneeze_cold;nuha;Terveys terveydentila
2610;snow;lumi;Ympäristö sää
2611;soap;saippua;Terveys hoitotarvikkeet
2612;socks;sukat;Vaatteet muut
2613;soft;pehmeä;Kuvaileva tila
2614;soldier_1a;sotilas;Ihmiset ammatit
2615;soldier_1b;sotilas;Ihmiset ammatit
2616;soldier_2a;sotilas;Ihmiset ammatit
2617;soldier_2b;sotilas;Ihmiset ammatit
2618;sole;jalkapohja;Terveys kehonosat
2619;some;muutama;Kuvaileva määrä
2620;son;poika;Ihmiset suhteet
2621;soup;keitto;Ruoka annokset
2622;soup_carrot;porkkanakeitto;Ruoka annokset
2623;soup_chicken;kanakeitto;Ruoka annokset
2624;soup_mushroom;sienikeitto;Ruoka annokset
2625;soup_onion;sipulikeitto;Ruoka annokset
2626;soup_pea;hernekeitto;Ruoka annokset
2627;soup_tomato;tomaattikeitto;Ruoka annokset
2628;soup_vegetable;kasviskeitto;Ruoka annokset
2629;sour;hapan;Ruoka ruokailu
2630;sour_cream;smetana;Ruoka maitotuotteet
2631;south;etelä;Kuvaileva suunta
2632;south_east;kaakko;Kuvaileva suunta
2633;south_west;lounas;Kuvaileva suunta
2634;space_bar;välilyönti;Tietotekniikka
2635;spaceship;avaruusalus;Liikenne avaruus
2636;spade;lapio;Vapaa-aika lelut
2637;spaghetti;spagetti ;Ruoka pastat ja riisi
2638;spaghetti_bolognaise;spagetti bolognese;Ruoka annokset
2639;sparkler;sädetikku;Juhlat välineet
2640;spatula;lasta;Ruoka välineet
2641;spatula_2;lasta;Ruoka välineet
2642;speech_language_therapist_1a;puheterapeutti;Ihmiset ammatit
2643;speech_language_therapist_1b;puheterapeutti;Ihmiset ammatit
2644;speech_language_therapist_2a;puheterapeutti;Ihmiset ammatit
2645;speech_language_therapist_2b;puheterapeutti;Ihmiset ammatit
2646;spicy;mausteinen;Ruoka ruokailu
2647;spider;hämähäkki;Eläimet hämähäkit ja hyönteiset
2648;spiders_web;hämähäkinseitti;Eläimet elinympäristö
2649;spinach;pinaatti;Ruoka vihannekset ja salaatit
2650;spine;selkäranka;Terveys kehonosat
2651;sponge;pesusieni;Terveys hoitotarvikkeet
2652;spoon;lusikka;Ruoka välineet
2653;spoon_adapted;lusikka;Ruoka ruokailu
2654;spot_light;kohdevalaisin;Rakennukset tarvikkeet
2655;spotty;täplikäs;Kuvaileva tila
2656;spotty_2;finninaama;Ihmiset kuvaileva
2657;spread_,_to;levittää;Ruoka ruuanlaitto
2658;spring;kevät;Kuvaileva aika
2659;spring_onions;kevätsipulit;Ruoka vihannekset ja salaatit
2660;sprinkle_,_to;ripotella;Ruoka ruuanlaitto
2661;square;neliö;Kuvaileva muoto
2662;square_setsquare;kulmaviivain;Työkalut työpaja
2663;squash;mehu;Juomat
2664;squash_,_to;litistää;Ruoka ruuanlaitto
2665;squeak_,_to;vikistä;Eläimet ominaisuudet
2666;squirrel_1a;orava;Eläimet nisäkkäät
2667;squirrel_1b;orava;Eläimet nisäkkäät
2668;stable;talli;Eläimet elinympäristö
2669;stable_1;talli;Eläimet elinympäristö
2670;stable_2;talli;Eläimet elinympäristö
2671;stag;hirvi;Eläimet nisäkkäät
2672;stairs;portaat;Rakennukset rakenne
2673;standard_lamp;jalkalamppu;Rakennukset huonekalut
2674;staple_,_to;nitoa;Työ ja koulu
2675;stapler;nitoja;Työ ja koulu
2676;star;tähti;Tiede tähtitiede
